"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GA4","GE1","GF1","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"43353099999","2021-09-24T18:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","22000,1,9,N","004000,1,9,9","+0270,1","+0244,1","10101,1",,,"2,1,02,1","1,1,02,1",,,"01,1,+00480,1,06,1","03,1,+02700,1,04,1",,,"9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,00480,1,99,9,99,9",,,,,"10,1","SYN07643353 31496 49902 10270 20244 40101 71021 82520 333 56790 59006 81616 83459=",
"43353099999","2021-09-24T21:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0260,1","+0243,1","10086,1",,,"2,1,02,1","1,1,02,1",,,"01,1,+00480,1,06,1","03,1,+02700,1,04,1",,,"9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,00480,1,99,9,99,9",,,,,"10,1","SYN07643353 31496 40000 10260 20243 40086 71021 82520 333 56790 58004 81616 83459=",
"43353099999","2021-09-25T00:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","360,1,N,9999,9","22000,1,9,N","004000,1,9,9","+0258,1","+0246,1","99999,9",,,"2,1,02,1","1,1,02,1",,,"01,1,+00480,1,07,1","03,1,+02700,1,04,1",,,"9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,00480,1,99,9,99,9",,,,,"10,1","SYN07643353 31496 40087 10258 20246 49902 71021 82720 333 56790 58008 81716 83459=",
"43353099999","2021-09-25T03:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02400,1,C,N","004000,1,9,9","+0272,1","+0243,1","10103,1",,,"2,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9","240,M,+0308,1","240,N,+0256,1",,,"10,1","SYN09843353 31496 79902 10272 20243 40103 71022 83520 333 10308 20256 56790 58005 83614 85458 555 11471=",
"43353099999","2021-09-25T06:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","250,1,N,0031,1","02400,1,C,N","004000,1,9,9","+0276,1","+0229,1","10100,1",,,,,,,"03,1,+00420,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,,"SYN07043353 32496 72506 10276 20229 40100 83520 333 56790 58008 83614 85458=",
"43353099999","2021-09-25T09:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","320,1,N,0051,1","02400,1,C,N","004000,1,9,9","+0298,1","+0231,1","10073,1",,,,,,,"02,1,+00420,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00420,1,99,9,99,9",,,,,,"SYN07043353 32496 73210 10298 20231 40073 82520 333 56790 58005 82614 85458=",
"43353099999","2021-09-25T12:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","290,1,N,0026,1","02400,1,C,N","004000,1,9,9","+0280,1","+0237,1","10072,1",,,,,,,"02,1,+00420,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00420,1,99,9,99,9",,,,,,"SYN07643353 32496 72905 10280 20237 40072 82510 333 10302 56790 58002 82614 85458=",
"43353099999","2021-09-25T15:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","340,1,N,0015,1","02700,1,C,N","004000,1,9,9","+0272,1","+0240,1","10090,1",,,"2,1,02,1","2,1,02,1",,,"02,1,+00480,1,06,1","05,1,+02700,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00480,1,99,9,99,9",,,,,"10,1","SYN07643353 31496 73403 10272 20240 40090 71022 82520 333 56790 59009 82616 85459=",
"43353099999","2021-09-25T18:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","330,1,N,0015,1","02400,1,C,N","004000,1,9,9","+0268,1","+0239,1","10091,1",,,"2,1,02,1","2,1,02,1",,,"02,1,+00480,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00480,1,99,9,99,9",,,,,"10,1","SYN07643353 31496 73303 10268 20239 40091 71022 82520 333 56790 59010 82616 85458=",
"43353099999","2021-09-25T21:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,C,N","004000,1,9,9","+0260,1","+0243,1","10070,1",,,"2,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","03,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN07643353 31496 40000 10260 20243 40070 71022 83520 333 56790 59016 83614 83458=","Q01 024003SCOCIG"
"43353099999","2021-09-26T00:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","99999,9,C,N","004000,1,9,9","+0256,1","+0244,1","10064,1",,,"2,1,02,1","2,1,02,1",,,"02,1,+00420,1,06,1","03,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN07643353 31496 49902 10256 20244 40064 71022 82520 333 56790 59021 82614 83458=","Q01 024003SCOCIG"
"43353099999","2021-09-26T03:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02400,1,C,N","004000,1,9,9","+0274,1","+0242,1","10077,1",,,"2,1,02,1","2,1,02,1",,,"02,1,+00480,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00480,1,99,9,99,9","240,M,+0302,1","240,N,+0254,1",,,"10,1","SYN09843353 31496 69902 10274 20242 40077 71022 82520 333 10302 20254 56890 59026 82616 85458 555 11471=",
"43353099999","2021-09-26T06:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","290,1,N,0041,1","02400,1,C,N","004000,1,9,9","+0302,1","+0239,1","10076,1",,,,,,,"02,1,+00480,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00480,1,99,9,99,9",,,,,,"SYN07043353 32496 72908 10302 20239 40076 82520 333 56790 59024 82616 85458=",
"43353099999","2021-09-26T09:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","240,1,N,0026,1","02400,1,C,N","004000,1,9,9","+0296,1","+0248,1","10055,1",,,,,,,"02,1,+00480,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00480,1,99,9,99,9",,,,,,"SYN07043353 32496 72405 10296 20248 40055 82520 333 56690 59018 82616 85458=",
"43353099999","2021-09-26T12:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","240,1,N,0026,1","02400,1,9,N","004000,1,9,9","+0276,1","+0250,1","10060,1","09,0002,3,1",,"6,1,02,1","5,1,02,1",,,"03,1,+00480,1,06,1","08,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00480,1,99,9,99,9",,,,,"10,1","SYN08843353 21496 82405 10276 20250 40060 71065 83520 333 10302 56790 59012 6992/ 83616 88458=",
"43353099999","2021-09-26T15:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02400,1,C,N","004000,1,9,9","+0258,1","+0246,1","10075,1","12,0002,3,1",,"5,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 79902 10258 20246 40075 71052 83520 333 56790 59015 6992/ 83614 85458=",
"43353099999","2021-09-26T18:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","230,1,N,0077,1","00360,1,C,N","002000,1,9,9","+0254,1","+0245,1","10078,1","15,0008,3,1",,"6,1,02,1","2,1,02,1",,,"02,1,+00300,1,07,1","03,1,+00360,1,06,1","08,1,+02400,1,04,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00300,1,99,9,99,9",,,,,"50,1","SYN08843353 21495 82315 10254 20245 40078 75062 82720 333 56690 59013 6998/ 82710 83612 88458=",
"43353099999","2021-09-26T21:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02400,1,C,N","002000,1,9,9","+0246,1","+0240,1","10060,1","18,0090,3,1",,"8,1,02,1","6,1,02,1",,,"03,1,+00420,1,07,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21495 79902 10246 20240 40060 71086 83720 333 56690 59010 6009/ 83714 85458=",
"43353099999","2021-09-27T00:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","270,1,N,0077,1","00300,1,C,N","002000,1,9,9","+0234,1","+0234,1","10069,1","21,0220,3,1",,"6,1,02,1","6,1,02,1",,,"03,1,+00180,1,07,1","03,1,+00300,1,06,1","08,1,+02400,1,04,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00180,1,99,9,99,9",,,,,"62,1","SYN08843353 21395 82715 10234 20234 40069 76266 83710 333 56690 58005 6022/ 83706 83610 88458=",
"43353099999","2021-09-27T03:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","270,1,N,0077,1","00360,1,C,N","002000,1,9,9","+0240,1","+0240,1","10090,1","24,0420,3,1",,"6,1,02,1","6,1,02,1",,,"03,1,+00240,1,07,1","03,1,+00360,1,06,1","08,1,+02400,1,04,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00240,1,99,9,99,9","240,M,+0306,1","240,N,+0234,1",,,"62,1","SYN11643353 21395 82715 10240 20240 40090 76266 83708 333 10306 20234 56690 59013 6042/ 83708 83612 88458 555 00420 11513=",
"43353099999","2021-09-27T06:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","270,1,N,0077,1","00360,1,C,N","002000,1,9,9","+0250,1","+0250,1","10098,1","03,0020,3,1",,"6,1,02,1","6,1,02,1",,,"03,1,+00240,1,07,1","03,1,+00360,1,06,1","08,1,+02400,1,04,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00240,1,99,9,99,9",,,,,"62,1","SYN08843353 21395 82715 10250 20250 40098 76266 83708 333 56790 58022 6002/ 83708 83612 88458=",
"43353099999","2021-09-27T09:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02400,1,9,N","004000,1,9,9","+0248,1","+0242,1","10071,1","06,0060,3,1",,"6,1,02,1","5,1,02,1",,,"03,1,+00360,1,07,1","08,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00360,1,99,9,99,9",,,,,"51,1","SYN08243353 21496 89902 10248 20242 40071 75165 83720 333 56790 58016 6006/ 83712 88458=",
"43353099999","2021-09-27T12:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","110,1,N,0031,1","02400,1,9,N","004000,1,9,9","+0246,1","+0240,1","10059,1","09,0060,3,1",,"5,1,02,1","2,1,02,1",,,"03,1,+00360,1,07,1","08,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00360,1,99,9,99,9",,,,,"10,1","SYN08843353 21496 81106 10246 20240 40059 71052 83720 333 10254 56790 59001 6006/ 83712 88458=",
"43353099999","2021-09-27T15:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","110,1,N,0015,1","02400,1,9,N","004000,1,9,9","+0246,1","+0240,1","10075,1","12,0060,3,1",,"5,1,02,1","2,1,02,1",,,"03,1,+00420,1,07,1","06,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 71103 10246 20240 40075 71052 83720 333 56790 58000 6006/ 83714 86458=",
"43353099999","2021-09-27T18:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02400,1,9,N","004000,1,9,9","+0236,1","+0230,1","10084,1","15,0060,3,1",,"5,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","06,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 79902 10236 20230 40084 71052 83520 333 56790 58006 6006/ 83614 86458=",
"43353099999","2021-09-27T21:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02400,1,9,N","004000,1,9,9","+0238,1","+0232,1","10069,1","18,0060,3,1",,"2,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","06,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 79902 10238 20232 40069 71022 83520 333 56690 58009 6006/ 83614 86458=",
"43353099999","2021-09-28T00:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02400,1,C,N","004000,1,9,9","+0244,1","+0235,1","10075,1","21,0060,3,1",,"2,1,02,1","2,1,02,1",,,"01,1,+00420,1,06,1","06,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,01,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 79902 10244 20235 40075 71022 82520 333 56790 58006 6006/ 81614 86458=",
"43353099999","2021-09-28T03:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","180,1,N,0031,1","02400,1,C,N","004000,1,9,9","+0252,1","+0243,1","10102,1","24,0060,3,1",,"2,1,02,1","2,1,02,1",,,"03,1,+00360,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00360,1,99,9,99,9","240,M,+0256,1","240,N,+0236,1",,,"10,1","SYN11043353 21496 71806 10252 20243 40102 71022 83520 333 10256 20236 56790 58012 6006/ 83612 85458 555 00058 11518=",
"43353099999","2021-09-28T06:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","180,1,N,0031,1","00360,1,C,N","004000,1,9,9","+0254,1","+0245,1","10104,1","03,0040,3,1",,"6,1,02,1","5,1,02,1",,,"02,1,+00300,1,07,1","03,1,+00360,1,06,1","05,1,+02400,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00300,1,99,9,99,9",,,,,"10,1","SYN08843353 21496 71806 10254 20245 40104 71065 82720 333 56790 58006 6004/ 82710 83612 85458=",
"43353099999","2021-09-28T09:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","180,1,N,0041,1","02400,1,C,N","004000,1,9,9","+0278,1","+0252,1","10078,1","06,0040,3,1",,,,,,"03,1,+00420,1,07,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,,"SYN07643353 22496 71808 10278 20252 40078 82720 333 56790 58007 6004/ 83714 85458=",
"43353099999","2021-09-28T12:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02400,1,9,N","004000,1,9,9","+0230,1","+0224,1","10086,1","09,0110,3,1",,"6,1,02,1","5,1,02,1",,,"03,1,+00420,1,07,1","06,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"53,1","SYN08843353 21496 79902 10230 20224 40086 75365 83890 333 10282 56690 58027 6011/ 83714 86458=",
"43353099999","2021-09-28T15:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","110,1,N,0015,1","99999,9,C,N","004000,1,9,9","+0246,1","+0240,1","10110,1","12,0110,3,1",,"2,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","03,1,+02700,1,04,1",,,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 41103 10246 20240 40110 71022 83520 333 56790 58040 6011/ 83614 83459=","Q01 027003SCOCIG"
"43353099999","2021-09-28T18:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","110,1,N,0015,1","99999,9,C,N","004000,1,9,9","+0236,1","+0233,1","10106,1","15,0110,3,1",,"2,1,02,1","2,1,02,1",,,"02,1,+00480,1,06,1","03,1,+02700,1,04,1",,,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00480,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 41103 10236 20233 40106 71022 82520 333 56790 58022 6011/ 82616 83459=","Q01 027003SCOCIG"
"43353099999","2021-09-28T21:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,C,N","004000,1,9,9","+0230,1","+0227,1","10087,1","18,0110,3,1",,"2,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","03,1,+02700,1,04,1",,,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 40000 10230 20227 40087 71022 83520 333 56790 58018 6011/ 83614 83459=","Q01 027003SCOCIG"
"43353099999","2021-09-29T00:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","160,1,N,0015,1","99999,9,C,N","004000,1,9,9","+0232,1","+0229,1","10090,1","21,0110,3,1",,"2,1,02,1","2,1,02,1",,,"02,1,+00480,1,06,1","03,1,+02700,1,04,1",,,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00480,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 41603 10232 20229 40090 71022 82520 333 56790 58015 6011/ 82616 83459=","Q01 027003SCOCIG"
"43353099999","2021-09-29T03:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","110,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0266,1","+0240,1","10109,1","24,0110,3,1",,,,,,"01,1,+00420,1,06,1","03,1,+02700,1,04,1",,,"9,AGL   ,+99999,+99999","05,99,1,01,1,99,9,00420,1,99,9,99,9","240,M,+0282,1","240,N,+0224,1",,,,"SYN10443353 22496 51104 10266 20240 40109 82520 333 10282 20224 56790 58007 6011/ 81614 83459 555 00110 11529=",
"43353099999","2021-09-29T06:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","320,1,N,0041,1","22000,1,9,N","004000,1,9,9","+0300,1","+0237,1","10106,1","03,0000,9,1",,,,,,"03,1,+00420,1,06,1","99,9,+99999,9,05,1",,,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,,"SYN07043353 22496 43208 10300 20237 40106 83520 333 56790 58002 6990/ 83614=","Q01  00002PRCP03"
"43353099999","2021-09-29T09:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","320,1,N,0036,1","22000,1,9,N","004000,1,9,9","+0304,1","+0244,1","10078,1","06,0000,9,1",,,,,,"03,1,+00480,1,06,1","99,9,+99999,9,05,1",,,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00480,1,99,9,99,9",,,,,,"SYN07043353 22496 43207 10304 20244 40078 83520 333 56790 58000 6990/ 83616=","Q01  00002PRCP06"
"43353099999","2021-09-29T12:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","320,1,N,0031,1","02700,1,C,N","004000,1,9,9","+0276,1","+0232,1","10082,1","09,0002,3,1",,"5,1,02,1","2,1,02,1",,,"02,1,+00480,1,06,1","03,1,+02700,1,04,1",,,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00480,1,99,9,99,9",,,,,"02,1","SYN08843353 21496 53206 10276 20232 40082 70252 82520 333 10310 56790 59004 6992/ 82616 83459=",
"43353099999","2021-09-29T15:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","340,1,N,0015,1","02700,1,C,N","004000,1,9,9","+0270,1","+0232,1","10107,1","12,0002,3,1",,"2,1,02,1","1,1,02,1",,,"02,1,+00480,1,06,1","03,1,+02700,1,06,1",,,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00480,1,99,9,99,9",,,,,"05,1","SYN08243353 21496 63403 10270 20232 40107 70521 82520 333 56790 59003 6992/ 82616 83659=",
"43353099999","2021-09-29T18:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02700,1,C,N","004000,1,9,9","+0264,1","+0235,1","10108,1","15,0002,3,1",,"2,1,02,1","2,1,02,1",,,"02,1,+00480,1,06,1","03,1,+02700,1,06,1",,,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00480,1,99,9,99,9",,,,,"05,1","SYN08243353 21496 69902 10264 20235 40108 70522 82520 333 56790 58002 6992/ 82616 83659=",
"43353099999","2021-09-29T21:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02700,1,C,N","004000,1,9,9","+0256,1","+0241,1","10089,1","18,0002,3,1",,"2,1,02,1","2,1,02,1",,,"02,1,+00480,1,06,1","06,1,+02700,1,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00480,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 79902 10256 20241 40089 71022 82520 333 56790 58002 6992/ 82616 86359=",
"43353099999","2021-09-30T00:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","340,1,N,0026,1","02400,1,9,N","004000,1,9,9","+0234,1","+0231,1","10102,1","21,0070,3,1",,"6,1,02,1","2,1,02,1",,,"03,1,+00360,1,06,1","06,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00360,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 73405 10234 20231 40102 71062 83520 333 56790 58012 6007/ 83612 86458=",
"43353099999","2021-09-30T03:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","090,1,N,0021,1","02400,1,C,N","004000,1,9,9","+0260,1","+0246,1","10123,1","24,0080,3,1",,"2,1,02,1","2,1,02,1",,,"03,1,+00360,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00360,1,99,9,99,9","240,M,+0310,1","240,N,+0232,1",,,"10,1","SYN11043353 21496 70904 10260 20246 40123 71022 83520 333 10310 20232 56790 58014 6008/ 83612 85458 555 00076 11537=",
"43353099999","2021-09-30T06:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","290,1,N,0021,1","02700,1,C,N","004000,1,9,9","+0290,1","+0235,1","10115,1","03,0006,3,1",,,,,,"03,1,+00420,1,06,1","03,1,+02700,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,,"SYN07643353 22496 72904 10290 20235 40115 83520 333 56790 58009 6996/ 83614 83459=",
"43353099999","2021-09-30T09:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","290,1,N,0036,1","02700,1,C,N","004000,1,9,9","+0288,1","+0239,1","10087,1","06,0006,3,1",,,,,,"03,1,+00420,1,06,1","03,1,+02700,1,04,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,,"SYN07643353 22496 52907 10288 20239 40087 83520 333 56790 58009 6996/ 83614 83459=",
"43353099999","2021-09-30T12:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","310,1,N,0026,1","02700,1,C,N","004000,1,9,9","+0280,1","+0237,1","10083,1","09,0006,3,1",,,,,,"03,1,+00420,1,06,1","03,1,+02700,1,04,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,,"SYN08243353 22496 53105 10280 20237 40083 83520 333 10306 56790 58001 6996/ 83614 83459=",
"43353099999","2021-09-30T15:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","320,1,N,0026,1","02700,1,C,N","004000,1,9,9","+0270,1","+0238,1","10101,1","12,0006,3,1",,"9,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","03,1,+02700,1,04,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 53205 10270 20238 40101 71092 83520 333 56790 59006 6996/ 83614 83459=",
"43353099999","2021-09-30T18:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","270,1,N,0026,1","00360,1,C,N","004000,1,9,9","+0250,1","+0247,1","10109,1","15,0040,3,1",,"6,1,02,1","2,1,02,1",,,"02,1,+00300,1,07,1","03,1,+00360,1,06,1","01,1,+00750,1,09,1","08,1,+02400,1,04,1","9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00300,1,99,9,99,9",,,,,"91,1","SYN09443353 21496 82705 10250 20247 40109 79162 82720 333 56790 58001 6004/ 82710 83612 81925 88458=",
"43353099999","2021-09-30T21:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,C,0000,1","02400,1,C,N","004000,1,9,9","+0250,1","+0247,1","10080,1","18,0070,3,1",,"9,1,02,1","6,1,02,1",,,"03,1,+00420,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 70000 10250 20247 40080 71096 83520 333 56790 59009 6007/ 83614 85458=",
"43353099999","2021-10-01T00:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02400,1,C,N","004000,1,9,9","+0248,1","+0245,1","10084,1","21,0070,3,1",,"5,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 79902 10248 20245 40084 71052 83520 333 56790 59018 6007/ 83614 85458=",
"43353099999","2021-10-01T03:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0005,1","02400,1,C,N","004000,1,9,9","+0260,1","+0249,1","10104,1","24,0070,3,1",,"2,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","03,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9","240,M,+0306,1","240,N,+0248,1",,,"10,1","SYN11043353 21496 79901 10260 20249 40104 71022 83520 333 10306 20248 56790 59019 6007/ 83614 83458 555 00070 10007=",
